article_id,title,newspaper_id,newspaper_title,page,date,category,words,illustrated,corrections,snippet,url,page_url
10213034,THE GENERAL ELECTION. PREMIER AND MINISTER OF LANDS AT RICHMOND. IMPROVED POSITION OF THE RAILWAYS.,10,"The Mercury (Hobart, Tas. : 1860 - 1954)",6,1912-03-27,Article,1267,N,0,"The Premier (Sir Elliott Lewis) and Minister of Lands and Works (Hon. A. Hean, C.M.G.) addressed a meeting of the electors in the Richmond Town-hall last",https://nla.gov.au/nla.news-article10213034,http://trove.nla.gov.au/newspaper/page/882191
102142646,THE KAISER AND ALSACELORRAINE.,436,The Albury Banner and Wodonga Express (NSW : 1871 - 1938),32,1918-12-25,Article,1148,N,0,"The Anglican Bishop of Goulburn wrote to the ""Daily Telegraph"" as follows:— Sir,—Mr. David Storey, M.L.A., is reported in your issue of to-day as having",https://nla.gov.au/nla.news-article102142646,http://trove.nla.gov.au/newspaper/page/10808518
102155640,THE WONDERFUL LIFE OF THE EEL.,436,The Albury Banner and Wodonga Express (NSW : 1871 - 1938),38,1923-01-26,Article,678,N,0,"Marine zoologists have solved at last the ancient riddle of the life history of the common eel. Dr. Johs. Schmidt, a Danish zoologist, has now filled up",https://nla.gov.au/nla.news-article102155640,http://trove.nla.gov.au/newspaper/page/10854789
102204637,Quarantine reasons explained,11,The Canberra Times (ACT : 1926 - 1995),14,1972-03-22,Article,148,N,0,"The main object of the quarantine of 88 horses was not because of the strangles but ""because",https://nla.gov.au/nla.news-article102204637,http://trove.nla.gov.au/newspaper/page/11001601
102310951,BRITISH AND FOREIGN MEMS.,436,The Albury Banner and Wodonga Express (NSW : 1871 - 1938),35,1922-03-10,Article,3192,N,0,"Limerick workmen excavating near St. John's Hospital, Limerick, for the corporation found a number of copper and bronze coins of the reigns of Queen Mary",https://nla.gov.au/nla.news-article102310951,http://trove.nla.gov.au/newspaper/page/10832587
102449551,NEWS IN BRIEF.,436,The Albury Banner and Wodonga Express (NSW : 1871 - 1938),34,1921-07-01,Article,4726,N,0,The King has approved of the Australian Air Force being granted the designation of Royal Australian Air Force. New regulations which lay drastic,https://nla.gov.au/nla.news-article102449551,http://trove.nla.gov.au/newspaper/page/10838714
102454325,NEWS IN BRIEF.,436,The Albury Banner and Wodonga Express (NSW : 1871 - 1938),34,1921-03-25,Article,5131,N,0,The West Australian elections have resulted in the present Goverment remaining in office. Senator Duncan charges the Taxpayers',https://nla.gov.au/nla.news-article102454325,http://trove.nla.gov.au/newspaper/page/10838042
102496976,LOCAL MARKET BEST,463,The Burrowa News (NSW : 1874 - 1951),2,1937-09-24,Article,420,N,0,"In the recent remarks of the General President of the Primary Producers' Union (Mr. Dunlop, M.L.C.) another indication is given of",https://nla.gov.au/nla.news-article102496976,http://trove.nla.gov.au/newspaper/page/10957238
102523686,SHIPPING INTELLIGENCE. PORT OF SYDNEY. (ABRIDGED FROM THE HERALD AND EMPIRE.) ARRIVALS.,381,"Examiner (Kiama, NSW : 1859 - 1862)",2,1860-03-03,"Detailed lists, results, guides",117,N,0,,https://nla.gov.au/nla.news-article102523686,http://trove.nla.gov.au/newspaper/page/10373711
102565316,LAST MOMENT.,357,"Globe (Sydney, NSW : 1885 - 1886)",5 S,1886-03-18,Article,1269,N,0,"A rather unusual case came before the Central Police Court this morning, when a fashionably-dressed middle-aged woman, named Elizabeth Budrison, of the Brighton,",https://nla.gov.au/nla.news-article102565316,http://trove.nla.gov.au/newspaper/page/10381160
102686575,LOCAL MARKET BEST,436,The Albury Banner and Wodonga Express (NSW : 1871 - 1938),10,1937-09-24,Article,416,N,0,"IN the recent remarks of the General President of the Primary Producers Union (Mr. Dunlop, M.L.G.), another indication is given of declining",https://nla.gov.au/nla.news-article102686575,http://trove.nla.gov.au/newspaper/page/10888849
102797283,The Consuls and Australia.,437,"The Newsletter: an Australian Paper for Australian People (Sydney, NSW : 1900 - 1919)",4,1910-05-07,Article,580,N,0,"Sir,—The recent attack of the Danish and Swedish Consuls upon Australia as a field for immigration has been quite uncalled for. Their",https://nla.gov.au/nla.news-article102797283,http://trove.nla.gov.au/newspaper/page/10865404
102804905,The Consuls and Australia.,437,"The Newsletter: an Australian Paper for Australian People (Sydney, NSW : 1900 - 1919)",4 S,1910-05-07,Article,582,N,0,"Sir,-The recent attack of the Danish and Swedish Consuls upon Australia as a field for immigration has been quite uncalled for. Their",https://nla.gov.au/nla.news-article102804905,http://trove.nla.gov.au/newspaper/page/10912514
102839235,"WEDNESDAY, SEPTEMBER 15.",388,Kiama Reporter (NSW : 1886 - 1887),2,1886-09-15,Article,1978,N,0,"PRINCE BISMARCK once said that if the German Empire were lifted into the saddle it would be able to ride, and so he hoisted it into the saddle, and it has been riding, if",https://nla.gov.au/nla.news-article102839235,http://trove.nla.gov.au/newspaper/page/9820205
102851450,SYDNEY SUMMARY. THURSDAY afternoon.,365,Goulburn Herald (NSW : 1860 - 1864),3,1864-03-05,Article,1983,N,0,THE new ministerial financial policy has now developed itself. As Mr. Martin (who is to all intents and purposes finance minister) told us some time since no new tariff is to be brought down this,https://nla.gov.au/nla.news-article102851450,http://trove.nla.gov.au/newspaper/page/10385772
102923584,Cultivation FUTURE OF AUSTRALIAN PRODUCERS.,470,"The Land (Sydney, NSW : 1911 - 1954)",8,1912-10-18,Article,1115,N,0,"The special, correspondent in America for the ""Western Mail,"" Perth, whose contributions to that journal regarding agriculture in the United",https://nla.gov.au/nla.news-article102923584,http://trove.nla.gov.au/newspaper/page/11268995
102945136,A MONTH TO FIND HUSBANDS.,470,"The Land (Sydney, NSW : 1911 - 1954)",14,1913-09-05,Article,196,N,0,"Much amusement has been caused at the immigration station at Ellis Island, New York, by the urgent petition of two pretty blue-eyed Danish",https://nla.gov.au/nla.news-article102945136,http://trove.nla.gov.au/newspaper/page/11267282
103010804,A Page of Agricultural Information from Overseas. Electrically Dried Hay.,470,"The Land (Sydney, NSW : 1911 - 1954)",2,1922-12-15,Article,2114,N,0,"In this sunny country we usually have very little difficulty in drying hay, but abroad it is often found necessary to try artificial means. In",https://nla.gov.au/nla.news-article103010804,http://trove.nla.gov.au/newspaper/page/11263584
103029710,Wagga Wagga: — Where the Murrumbidgee Flows Splendid Wheat Lands — Rolling Hills and Fertile Valleys,470,"The Land (Sydney, NSW : 1911 - 1954)",2,1924-11-14,Article,3439,Y,6,"First impressions often count for much. Although he does not fully realise it, the average man is keenly",https://nla.gov.au/nla.news-article103029710,http://trove.nla.gov.au/newspaper/page/11266522
103060487,Big Group Of German Migrants Due On Monday,11,The Canberra Times (ACT : 1926 - 1995),5,1958-11-20,Article,125,N,0,A record number of assisted German migrants will arrive in Australia next Monday in the liner,https://nla.gov.au/nla.news-article103060487,http://trove.nla.gov.au/newspaper/page/11485006
103087437,104 NATURALISED,11,The Canberra Times (ACT : 1926 - 1995),5,1961-09-14,Article,136,N,0,"One hundred and four people were naturalised at a ceremony in the Albert Hall last night. The Chairman of the Advisory Council, Mr. W. I.",https://nla.gov.au/nla.news-article103087437,http://trove.nla.gov.au/newspaper/page/11503195
103102706,Public Urged To Co-operate In Citizenship Drive,11,The Canberra Times (ACT : 1926 - 1995),3,1959-10-03,Article,713,N,0,"The Minister for Immigration, Mr. Downer, yesterday urged all Australians, and m particular the leaders of migrant national groups, to join a citizenship drive to help increase the rate of naturalisation.",https://nla.gov.au/nla.news-article103102706,http://trove.nla.gov.au/newspaper/page/11510875
10310566,"NEW BLOOD IN IMMIGRATION To the Editor of ""The Mercury.""",10,"The Mercury (Hobart, Tas. : 1860 - 1954)",3,1913-12-15,Article,426,N,0,"Sir,—It is gratifying to see that the views which I expressed many years ago as to the necessity of obtaining immigrants from the Continent of",https://nla.gov.au/nla.news-article10310566,http://trove.nla.gov.au/newspaper/page/888149
10312691,"GENERAL CABLE NEWS. LONDON, March 31.",13,"The Argus (Melbourne, Vic. : 1848 - 1957)",14,1904-04-02,Article,628,N,0,Their Majesties the King and Queen have arrived at Copenhagen where they have been accorded an ovation from the Danish populace.,https://nla.gov.au/nla.news-article10312691,http://trove.nla.gov.au/newspaper/page/336092
103174787,No Title,361,"The Kiama Independent, and Shoalhaven Advertiser (NSW : 1863 - 1947)",2,1906-03-09,Article,859,N,0,A VISITOR recently returned from London assures us that the butter and dairying products of Australia fill a very small corner indeed of the markets of that,https://nla.gov.au/nla.news-article103174787,http://trove.nla.gov.au/newspaper/page/9439144
103175800,Local and General News.,361,"The Kiama Independent, and Shoalhaven Advertiser (NSW : 1863 - 1947)",2,1906-10-02,Article,1301,N,1,"The Wollongong, Bulli and Clifton brass bands occupied positions in the eight-hour procession in Sydney yesterday. Beginning with the middle of the present",https://nla.gov.au/nla.news-article103175800,http://trove.nla.gov.au/newspaper/page/9439382
103178566,General News.,361,"The Kiama Independent, and Shoalhaven Advertiser (NSW : 1863 - 1947)",4,1906-09-04,Article,338,N,0,"Mr. Carruthers, the State Premier, expects to be able to deliver his Budget Speech about Wednesday or Thursday, probably the former.",https://nla.gov.au/nla.news-article103178566,http://trove.nla.gov.au/newspaper/page/9439352
10318334,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",3,1904-05-09,Advertising,13756,N,0,,https://nla.gov.au/nla.news-article10318334,http://trove.nla.gov.au/newspaper/page/336733
10324469,The Argus. PUBLISHED DAILY.,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4,1904-06-14,Article,6019,N,0,"""I am in the place where I am demanded of conscience to speak the truth, and therefore the truth I speak, impugn it whoso list."" TO CORRESPONDENTS.",https://nla.gov.au/nla.news-article10324469,http://trove.nla.gov.au/newspaper/page/337469
10333048,The Argus. PUBLISHED DAILY.,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4,1904-08-03,Article,6992,N,0,"""I am in the place where I am demanded of conscience to speak the truth, and therefore the truth I speak, impugn it whoso list."" TO CORRESPONDENTS.",https://nla.gov.au/nla.news-article10333048,http://trove.nla.gov.au/newspaper/page/337350
103483330,"TELEGRAMS. Sydney, Thursday.",448,The Cobar Herald (NSW : 1899 - 1914),5,1910-02-11,Article,369,N,1,"Copper £58 15s to £59 spot, £59 12s 6d to £59 17s 6d at three months. It is understood that immediately",https://nla.gov.au/nla.news-article103483330,http://trove.nla.gov.au/newspaper/page/11533498
103483772,Concentrates.,448,The Cobar Herald (NSW : 1899 - 1914),2,1910-05-31,Article,2075,N,1,Promised rain postponed. Golf is booming this season. Halley's Comet is diminishing. Court at Canbelego to-day,https://nla.gov.au/nla.news-article103483772,http://trove.nla.gov.au/newspaper/page/11533677
10351306,The Argus. PUBLISHED DAILY.,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4,1904-11-21,Article,5017,N,0,"""I am in the place when I am demanded of conscience to speak the truth, and therefore the truth I speak, impugn it whoso list."" TO CORRESPONDENTS.,",https://nla.gov.au/nla.news-article10351306,http://trove.nla.gov.au/newspaper/page/339269
10360370,"DOMINIONS COMMISSION THE SHIPPING COMPANIES AND AUSTRALIA. PACIFIC CABLE RATES. VIEWS ON EMIGRATION Tasmanian Press Association.—All [?]bles Copyright. LONDON, January 28.",10,"The Mercury (Hobart, Tas. : 1860 - 1954)",5,1914-01-29,Article,1573,N,0,The Dominions Commission report comments on the anomaly of the Commonwealth Government charging the terminal rate of 5d. per word. The,https://nla.gov.au/nla.news-article10360370,http://trove.nla.gov.au/newspaper/page/884904
10367745,"AUSTRALIA AND AMERICA, CLOSER TRADE AND OTHER RELATIONS. MARKET FOR TASMANIAN APPLES. BIG MONEY IN THE BUSINESS.",10,"The Mercury (Hobart, Tas. : 1860 - 1954)",9,1914-04-11,Article,1700,N,0,"Amongst the passengers by the Willochra, which called at Hobart on Thursday on her way from New Zealand to Melbourne, were the members",https://nla.gov.au/nla.news-article10367745,http://trove.nla.gov.au/newspaper/page/886514
10382266,THE WORLD OF BOOKS. LITERARY NOTES.,10,"The Mercury (Hobart, Tas. : 1860 - 1954)",2,1914-08-21,Article,1687,N,0,Dr. Georg Brandes the great Danish critie has been to the United States and his visit has provoked some interesting statements from him in the,https://nla.gov.au/nla.news-article10382266,http://trove.nla.gov.au/newspaper/page/885719
103939994,"INTER-STATE SYDNEY, February 10.",426,"Western Herald (Bourke, NSW : 1887 - 1970)",5,1910-02-12,Article,283,N,0,The Danish and Sweedish Consuls state that neither Denmark nor Sweden can spare agricultural immigrants. Mr. Wade states that the demand for immigrants by,https://nla.gov.au/nla.news-article103939994,http://trove.nla.gov.au/newspaper/page/10632243
104014764,NATURALIZATIONS REACH A RECORD,426,"Western Herald (Bourke, NSW : 1887 - 1970)",10,1956-09-14,"Detailed lists, results, guides",169,N,0,,https://nla.gov.au/nla.news-article104014764,http://trove.nla.gov.au/newspaper/page/10640777
104066227,"Telegraphic News. GENERAL CABLES. LONDON, SEPT. 18 M. PELLETAN'S SPEECHES.",413,Wagga Wagga Advertiser (NSW : 1875 - 1910),2,1902-09-20,Article,999,N,0,"M. Combes, the Trench Premier, has administered a sharp rebuke to M. Pelletan, the Minister of Murine, for his indiscreet speeches at Ajaccio and Bizirta, which were",https://nla.gov.au/nla.news-article104066227,http://trove.nla.gov.au/newspaper/page/10658173
104083654,MISCELLANEOUS EXTRACTS.,412,Wagga Wagga Advertiser and Riverine Reporter (NSW : 1868 - 1875),3,1869-02-06,Article,1328,N,6,"A TELEGRAM from Philadelphia on Nov. 2nd says:—The Indians attacked the Pacific railway on Saturday, interrupted the traffic, and wrecked one train. One person was",https://nla.gov.au/nla.news-article104083654,http://trove.nla.gov.au/newspaper/page/10537466
104137389,"Immigrants and Their Land Prospects TO THE EDITOR OF ""THE LAND""",470,"The Land (Sydney, NSW : 1911 - 1954)",18,1938-07-08,Article,552,N,0,Sir.—I have read with interest of Sir Earle Page's visit to European countries and his imitation to Dutch and Danish migrants to come to Australia; and I am,https://nla.gov.au/nla.news-article104137389,http://trove.nla.gov.au/newspaper/page/11238311
10425607,TRANSFER OF HOTEL LICENSE APPLICANT'S NATIONALTY A BAR. PREMAYDENA JUSTICES' DECISION.,10,"The Mercury (Hobart, Tas. : 1860 - 1954)",8,1915-08-18,Article,272,N,1,"At Preymadena on Monday before the Warden (Mr. G. E. Clarke) and Messrs. John Paul. J. T. Blackwood, and T. F. Locke, Js.P.,",https://nla.gov.au/nla.news-article10425607,http://trove.nla.gov.au/newspaper/page/889339
104287893,Saturday Features A People's Problems For The Ombudsman,11,The Canberra Times (ACT : 1926 - 1995),21,1963-11-16,Article,1518,Y,1,"In an address to the Royal Institute of Public Administration at the Academy of Science on Wednesday, Mr. W. C. Wentworth, M.P., said that the Member of parliament was developing into a sort of ombudsman. In a sense Mr.",https://nla.gov.au/nla.news-article104287893,http://trove.nla.gov.au/newspaper/page/11467543
104292773,PROTECTING THE PEOPLE The Ombudsman In New Zealand,11,The Canberra Times (ACT : 1926 - 1995),2,1964-05-12,Article,1194,Y,0,"The first New Zealand Ombudsman, Sir Guy Powles, was appointed in October, 1962. This article, taken from Professor Sawer's new pamphlet on ""Ombudsmen"" published by the Melbourne University Press, describes briefly how Sir Guy has",https://nla.gov.au/nla.news-article104292773,http://trove.nla.gov.au/newspaper/page/11472612
